t|bible reference|texte|rain|snow|wind|fog|storm|night
AT|1Ch 11,22|Benaya, fils d’un homme de valeur, Joad, fut prodigue en exploits. Il était originaire de Qabcéel. C’est lui qui frappa les deux Ariel de Moab, et c’est lui qui descendit tuer le lion dans la citerne, un jour de neige.|False|True|False|False|False|True
AT|1Ch 11,32|Houraï, des Torrents de Gaash, Abiël d’Araba,|True|False|False|False|False|False
AT|1Ch 17,3|Mais, cette nuit-là, la parole de Dieu fut adressée à Nathan :|False|False|False|False|False|True
AT|1Ch 23,30|Ils doivent se tenir prêts chaque matin pour célébrer et louer le Seigneur, et de même le soir,|False|False|False|False|False|True
AT|2Ch 1,7|Cette nuit-là, Dieu apparut à Salomon et lui dit : « Demande ce que je dois te donner. »|False|False|False|False|False|True
AT|2Ch 6,1|Alors Salomon s’écria : « Le Seigneur déclare demeurer dans la nuée obscure.|False|False|False|False|False|True
AT|2Ch 6,20|Que tes yeux soient ouverts jour et nuit sur cette Maison, sur ce lieu dont tu as dit que là tu mettrais ton nom. Écoute donc la prière que ton serviteur fera en ce lieu.|False|False|False|False|False|True
AT|2Ch 6,27|toi, dans les cieux, écoute, pardonne le péché de tes serviteurs et de ton peuple Israël. Tu leur enseigneras le bon chemin par où ils doivent marcher, et tu accorderas la pluie à ta terre, celle que tu as donnée à ton peuple en héritage.|True|False|False|False|False|False
AT|2Ch 7,12|Alors le Seigneur apparut à Salomon durant la nuit, et il lui dit : « J’ai entendu ta prière et j’ai choisi pour moi ce lieu comme maison de sacrifices.|False|False|False|False|False|True
AT|2Ch 13,11|Ils font brûler pour le Seigneur des holocaustes matin après matin et soir après soir, avec de l’encens aromatique ; ils disposent la rangée de pains sur la table pure, ils allument le chandelier d’or et ses lampes soir après soir. Car nous gardons l’observance du Seigneur notre Dieu, mais vous, vous avez abandonné le Seigneur !|False|False|False|False|False|True
AT|2Ch 15,6|On se heurtait, nation contre nation, ville contre ville ; car Dieu les frappait de panique par toutes sortes de détresses.|False|False|False|False|True|False
AT|2Ch 18,34|Le combat, ce jour-là, devint très violent. Le roi d’Israël se maintint debout sur son char, face aux Araméens, jusqu’au soir. Et il mourut au coucher du soleil.|False|False|False|False|True|True
AT|2Ch 21,9|Joram passa la frontière avec ses officiers et tous ses chars. S’étant levé de nuit, il battit les Édomites qui l’encerclaient, lui et les commandants de chars.|False|False|False|False|False|True
AT|2Ch 22,8|Alors que Jéhu faisait justice de la maison d’Acab, il trouva les princes de Juda et les neveux d’Ocozias qui étaient à son service, et les tua.|False|True|False|False|False|False
AT|2Ch 29,7|Ils ont même fermé les portes du Vestibule, ils ont éteint les lampes, ils ont cessé de brûler de l’encens et d’offrir l’holocauste dans le sanctuaire du Dieu d’Israël.|False|False|False|False|False|True
AT|2Ch 35,14|Ils firent ensuite les préparatifs pour eux-mêmes et pour les prêtres ; car les prêtres, descendants d’Aaron, furent occupés jusqu’à la nuit à offrir l’holocauste et les graisses. Les lévites firent donc les préparatifs pour eux-mêmes et pour les prêtres, descendants d’Aaron.|False|False|False|False|False|True
AT|2Ch 36,16|Mais eux tournaient en dérision les envoyés de Dieu, méprisaient ses paroles, et se moquaient de ses prophètes ; finalement, il n’y eut plus de remède à la fureur grandissante du Seigneur contre son peuple.|False|False|False|False|True|False
AT|Esd 9,4|Tous ceux qui tremblaient aux paroles du Dieu d’Israël se réunirent auprès de moi à cause de cette infidélité des rapatriés, et moi, je restai assis accablé, jusqu’à l’offrande du soir.|False|False|False|False|False|True
AT|Esd 9,5|À l’heure de l’offrande du soir, je me relevai de ma prostration ; le vêtement et le manteau déchirés, je tombai à genoux ; les mains tendues vers le Seigneur mon Dieu,|False|False|False|False|False|True
AT|Esd 10,9|Alors tous les hommes de Juda et de Benjamin se rassemblèrent à Jérusalem, dans les trois jours ; c’était le vingtième jour du neuvième mois. Tout le peuple s’installa sur la place de la Maison de Dieu, tout tremblant en raison de la circonstance et à cause de la pluie !|True|False|False|False|False|False
AT|Esd 10,13|Mais le peuple est nombreux, et c’est la saison des pluies ; on n’a pas la force de rester dehors. Et ce n’est pas l’affaire d’un jour ou deux, car nous sommes nombreux à avoir péché en ce domaine.|True|False|False|False|False|False
AT|Ne 1,1|PAROLES DE NEHEMIE, fils de Hakalya. Au mois de Kisléou, la vingtième année du règne d’Artaxerxès, alors que je me trouvais à Suse-la-Citadelle,|False|True|False|False|False|False
AT|Ne 1,6|que ton oreille soit attentive, et tes yeux ouverts, pour écouter la prière de ton serviteur. Aujourd’hui, devant ta face je prie jour et nuit pour les fils d’Israël, tes serviteurs : je confesse les péchés des fils d’Israël, nos péchés contre toi ; moi-même et la maison de mon père, nous avons péché !|False|False|False|False|False|True
AT|Ne 2,12|Puis je me suis levé, de nuit, accompagné de quelques hommes, mais je n’avais confié à personne ce que mon Dieu m’avait inspiré d’accomplir en faveur de Jérusalem ; je n’avais avec moi aucune autre bête de somme que ma propre monture.|False|False|False|False|False|True
AT|Ne 2,13|Pendant la nuit, je sortis par la porte de la Vallée, je me rendis devant la source du Dragon, puis à la porte du Fumier : j’inspectai attentivement les remparts de Jérusalem, qui n’étaient que brèches et dont les portes avaient été dévorées par le feu.|False|False|False|False|False|True
AT|Ne 2,15|Je remontai donc de nuit par le ravin, inspectant toujours attentivement le rempart, je rentrai par la porte de la Vallée et je m’en revins.|False|False|False|False|False|True
AT|Ne 4,3|Alors nous avons invoqué notre Dieu, et à cause d’eux nous avons mis en place une garde de jour et de nuit contre eux.|False|False|False|False|False|True
AT|Ne 4,15|Ainsi étions-nous au travail depuis le lever de l’aurore jusqu’à l’apparition des étoiles, la moitié d’entre nous tenant des lances.|False|False|False|False|False|True
AT|Ne 4,16|C’est aussi en ce temps-là que je dis au peuple : « Chacun, avec son serviteur, passera la nuit à l’intérieur de Jérusalem, pour nous servir de garde pendant la nuit et travailler pendant le jour. »|False|False|False|False|False|True
AT|Ne 6,10|Je me rendis donc chez Shemaya, fils de Delaya, fils de Mehétabéel, qui avait un empêchement. Il déclara : « Rencontrons-nous dans la Maison de Dieu, à l’intérieur du temple. Fermons bien les portes du Temple, car on va venir pour te tuer ; oui, cette nuit, on viendra te tuer ! »|False|False|False|False|False|True
AT|Ne 9,11|Devant eux tu as ouvert la mer, ils sont passés à pied sec au milieu de la mer. Tu as repoussé leurs poursuivants dans les flots comme on jette une pierre dans les eaux impétueuses.|False|False|True|False|True|False
AT|Ne 9,12|Tu les guidais le jour par une colonne de nuée, la nuit par une colonne de feu pour éclairer le chemin qu’ils devaient prendre.|False|False|False|False|False|True
AT|Ne 9,19|même alors, dans ton immense tendresse, tu ne les as pas abandonnés dans le désert ; la colonne de nuée ne se retira pas loin d’eux, elle les guidait sur le chemin pendant le jour, et la colonne de feu pendant la nuit les éclairait sur le chemin qu’ils devaient prendre.|False|False|False|False|False|True
AT|Ne 11,1|Alors les princes du peuple s’établirent à Jérusalem. Le reste du peuple tira au sort pour faire venir un homme sur dix habiter à Jérusalem, la Ville sainte, tandis que les neuf autres resteraient dans leurs villes.|False|True|False|False|False|False
AT|Ne 13,19|Aussi, dès que l’ombre eut gagné les portes de Jérusalem, juste avant le sabbat, j’ordonnai de fermer les battants et je dis de ne les rouvrir qu’après le sabbat. Je postai quelques-uns de mes serviteurs aux portes, pour qu’aucun fardeau n’entre le jour du sabbat.|False|False|False|False|False|True
AT|Ne 13,20|Une fois ou deux, des commerçants et des marchands en toute sorte de marchandises passèrent la nuit hors de Jérusalem.|False|False|False|False|False|True
AT|Ne 13,21|Mais je les avertis, et leur dis : « Pourquoi passer la nuit aux abords du rempart ? Si vous recommencez, je porterai la main sur vous ! » Depuis lors, ils ne sont plus venus le jour du sabbat.|False|False|False|False|False|True
AT|Tb 2,4|Laissant là mon repas avant même d’y avoir touché, je me précipitai, j’enlevai de la place le cadavre que je déposai dans une dépendance en attendant le coucher du soleil pour l’enterrer.|False|False|False|False|False|True
AT|Tb 2,7|Et je me mis à pleurer. Puis, quand le soleil fut couché, je partis creuser une tombe pour enterrer le mort.|False|False|False|False|False|True
AT|Tb 2,9|Cette nuit-là, je pris un bain, puis j’entrai dans la cour de ma maison et je m’étendis contre le mur de la cour, le visage découvert à cause de la chaleur.|False|False|False|False|False|True
AT|Tb 5,6|– Oui, répondit Raphaël, j’ai été souvent là-bas et je connais tous les chemins par cœur. Durant mes nombreux séjours, je passais la nuit chez Gabaël, notre frère, qui habite à Raguès de Médie. Il faut deux bonnes journées de marche pour aller d’Ecbatane à Raguès, car Raguès se trouve dans la montagne, et Ecbatane, au milieu de la plaine. »|False|False|False|False|False|True
AT|Tb 5,10|Alors Tobie sortit et l’appela : « Mon ami, lui dit-il, mon père te demande. » Il entra donc chez Tobith, qui le salua le premier, et il lui répondit : « Grande joie pour toi ! » Tobith lui répliqua : « Quelle joie pourrais-je encore avoir ? Moi, qui suis privé de l’usage de mes yeux, je ne vois même plus la lumière du ciel, mais je suis plongé dans les ténèbres, comme les morts qui ne contemplent plus la lumière. Bien que vivant, me voici parmi les morts ; j’entends la voix des gens, mais eux, je ne les aperçois pas. » Raphaël lui dit : « Courage ! Dieu ne tardera pas à te guérir. Courage ! » Tobith lui dit alors : « Mon fils Tobie veut aller en Médie. Pourrais-tu l’accompagner et lui servir de guide ? Je te donnerai un salaire, mon frère. – Oui, répondit Raphaël, je suis en mesure de l’accompagner : je connais toutes les routes, car je suis allé souvent en Médie, j’en ai traversé toutes les plaines et toutes les montagnes ; toutes les routes me sont familières. »|False|False|False|False|False|True
AT|Tb 5,23|Mais elle continua de pleurer en silence.|True|False|False|False|False|False
AT|Tb 6,1|Le garçon partit, et l’ange avec lui ; le chien partit aussi avec lui et il les accompagnait. Ils firent donc route ensemble. Survint la première nuit, et ils campèrent au bord d’un fleuve, le Tigre.|False|False|False|False|False|True
AT|Tb 6,11|Raphaël dit au garçon : « Tobie, mon frère », et celui-ci répondit : « Qu’y a-t-il ? » Raphaël reprit : « Nous devons loger cette nuit chez Ragouël. Cet homme est ton parent, et il a une fille qui s’appelle Sarra.|False|False|False|False|False|True
AT|Tb 6,13|Il ajouta : « C’est ton droit de l’épouser. Écoute-moi bien, mon frère. Cette nuit, je parlerai au père de la jeune fille pour qu’il t’accorde sa main, et, à notre retour de Raguès, nous célébrerons les noces. Je sais que Ragouël ne peut te la refuser ni la fiancer à un autre. Sinon, il encourrait la mort selon le décret du Livre de Moïse, car il sait que sa fille te revient de préférence à tout autre. Ainsi donc, écoute-moi bien, mon frère : dès cette nuit, nous aurons un entretien au sujet de cette jeune fille et nous conviendrons du mariage. Quand nous quitterons Raguès, nous la prendrons avec nous et nous l’emmènerons chez toi. »|False|False|False|False|False|True
AT|Tb 6,14|Tobie répondit à Raphaël : « Azarias, mon frère, j’ai entendu dire qu’elle a déjà eu sept maris et qu’ils sont morts dans leur chambre nuptiale : ils ont succombé la nuit même où ils voulaient s’approcher d’elle. J’ai même entendu dire qu’un démon les tuait.|False|False|False|False|False|True
AT|Tb 6,16|Raphaël lui répondit : « As-tu oublié les instructions de ton père, qui t’a commandé de prendre femme dans son clan ? Et maintenant, écoute-moi bien, mon frère : ne t’inquiète pas au sujet de ce démon et prends Sarra comme épouse. Car je sais que cette nuit même elle te sera accordée.|False|False|False|False|False|True
AT|Tb 7,10|Ragouël entendit ces mots et dit au jeune Tobie : « Cette nuit, mange, bois, prends du bon temps : toi seul as le droit d’épouser ma fille Sarra, et moi-même je n’ai pas le pouvoir de la donner à un autre homme, puisque tu es mon plus proche parent. Pourtant, je dois te dire la vérité, mon enfant :|False|False|False|False|False|True
